video_id,title,description,channel_id,channel_title,published_at,view_count,like_count,comment_count,engagement_rate,subscriber_count,is_trending,duration,tags,hashtags,sentiment_score,sample_comment,collected_at,collection_method
4c662b34b3b,Hydro Boost Skincare Routine #18 - Dermatologist Approved,My hydro boost routine that cleared my skin! #skincare #hydroboost #neutrogena,channel_4405,GlowingSkinTips,2025-10-05T08:18:08.020944,201364,7252,692,3.95,196668,True,PT45S,hydro boost|skincare|beauty|neutrogena,skincare|hydroboost|neutrogena|beauty,0.5,This is my holy grail product now,2025-10-25T08:18:08.020947,mock
2192adb0236,Hydro Boost Skincare Routine #19 - Dermatologist Approved,My hydro boost routine that cleared my skin! #skincare #hydroboost #neutrogena,channel_3982,BeautyRoutineDaily,2025-07-28T08:18:08.020951,257198,15011,314,5.96,121357,True,PT45S,hydro boost|skincare|beauty|neutrogena,skincare|hydroboost|neutrogena|beauty,0.4,How long did it take to see results?,2025-10-25T08:18:08.020954,mock
51537c28783,Hydro Boost Skincare Routine #20 - Dermatologist Approved,My hydro boost routine that cleared my skin! #skincare #hydroboost #neutrogena,channel_4190,BeautyRoutineDaily,2025-10-23T08:18:08.020959,232170,12627,461,5.64,425467,True,PT45S,hydro boost|skincare|beauty|neutrogena,skincare|hydroboost|neutrogena|beauty,0.5,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.020962,mock
074f771fac2,Hydro Boost Skincare Routine #21 - Dermatologist Approved,My hydro boost routine that cleared my skin! #skincare #hydroboost #neutrogena,channel_5571,ClearSkinJourney,2025-09-18T08:18:08.020966,299742,23551,1099,8.22,399677,True,PT45S,hydro boost|skincare|beauty|neutrogena,skincare|hydroboost|neutrogena|beauty,0.4,This product changed my skin! So glad I tried it,2025-10-25T08:18:08.020969,mock
09babdb49f1,Hydro Boost Skincare Routine #22 - Dermatologist Approved,My hydro boost routine that cleared my skin! #skincare #hydroboost #neutrogena,channel_3793,BeautyRoutineDaily,2025-08-27T08:18:08.020973,210392,12483,438,6.14,240979,True,PT45S,hydro boost|skincare|beauty|neutrogena,skincare|hydroboost|neutrogena|beauty,0.7,This is my holy grail product now,2025-10-25T08:18:08.020976,mock
7eea28b37f7,Hydro Boost Skincare Routine #23 - Dermatologist Approved,My hydro boost routine that cleared my skin! #skincare #hydroboost #neutrogena,channel_4988,DermatologyExperts,2025-08-04T08:18:08.020980,275430,20492,1118,7.85,25192,True,PT45S,hydro boost|skincare|beauty|neutrogena,skincare|hydroboost|neutrogena|beauty,0.2,Does this work for oily skin?,2025-10-25T08:18:08.020988,mock
b0cf6c4dd28,Hydro Boost Skincare Routine #24 - Dermatologist Approved,My hydro boost routine that cleared my skin! #skincare #hydroboost #neutrogena,channel_3718,BeautyRoutineDaily,2025-09-07T08:18:08.020992,220425,13943,570,6.58,351786,True,PT45S,hydro boost|skincare|beauty|neutrogena,skincare|hydroboost|neutrogena|beauty,0.4,Finally found something that works for my sensitive skin,2025-10-25T08:18:08.020995,mock
8f6027b5c88,Hydro Boost Skincare Routine #25 - Dermatologist Approved,My hydro boost routine that cleared my skin! #skincare #hydroboost #neutrogena,channel_5016,GlowingSkinTips,2025-09-15T08:18:08.020999,325353,18913,1119,6.16,301373,True,PT45S,hydro boost|skincare|beauty|neutrogena,skincare|hydroboost|neutrogena|beauty,0.4,Where can I buy this?,2025-10-25T08:18:08.021002,mock
91a226f287b,Cerave Skincare Routine #1 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_4797,BeautyRoutineDaily,2025-09-08T08:18:08.021153,128952,4569,436,3.88,411249,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.4,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021159,mock
e68df1303e3,Cerave Skincare Routine #2 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_7866,ClearSkinJourney,2025-09-11T08:18:08.021166,150947,10282,244,6.97,287696,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.5,This is my holy grail product now,2025-10-25T08:18:08.021170,mock
8dc05f54090,Cerave Skincare Routine #3 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_1147,ClearSkinJourney,2025-08-22T08:18:08.021178,112253,8257,493,7.79,459749,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.3,Love this! The price point is amazing too,2025-10-25T08:18:08.021181,mock
fae8693787a,Cerave Skincare Routine #4 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_9003,SkincareByCassandra,2025-08-17T08:18:08.021185,113070,6098,290,5.65,150173,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.7,Love this! The price point is amazing too,2025-10-25T08:18:08.021188,mock
53e02e67a4a,Cerave Skincare Routine #5 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_2078,BeautyRoutineDaily,2025-08-28T08:18:08.021195,71134,5370,171,7.79,307588,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.5,Finally found something that works for my sensitive skin,2025-10-25T08:18:08.021198,mock
17283125c13,Cerave Skincare Routine #6 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_6295,DermatologyExperts,2025-10-24T08:18:08.021205,187196,6101,578,3.57,119222,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.2,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021208,mock
8eea47f99a6,Cerave Skincare Routine #7 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_4226,ClearSkinJourney,2025-10-20T08:18:08.021212,150081,11316,471,7.85,411520,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.3,Does this work for oily skin?,2025-10-25T08:18:08.021215,mock
b9246151e07,Cerave Skincare Routine #8 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_8864,SkincareByCassandra,2025-10-03T08:18:08.021219,130919,4056,603,3.56,483816,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.4,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021224,mock
cc328282c8e,Cerave Skincare Routine #9 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_5309,BeautyRoutineDaily,2025-10-07T08:18:08.021229,59268,4435,110,7.67,94858,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.3,This product changed my skin! So glad I tried it,2025-10-25T08:18:08.021232,mock
3addf023025,Cerave Skincare Routine #10 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_1031,BeautyRoutineDaily,2025-08-04T08:18:08.021236,133065,8099,210,6.24,414901,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.5,My dermatologist recommended this and it works!,2025-10-25T08:18:08.021239,mock
6c0141ad36c,Cerave Skincare Routine #11 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_3975,ClearSkinJourney,2025-09-24T08:18:08.021243,159596,9358,221,6.0,65116,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.4,Been using this for 2 weeks and already seeing results,2025-10-25T08:18:08.021246,mock
6273bba57dc,Cerave Skincare Routine #12 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_7802,BeautyRoutineDaily,2025-10-03T08:18:08.021251,193454,7034,388,3.84,325921,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.6,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021254,mock
6278484dbb5,Cerave Skincare Routine #13 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_8998,DermatologyExperts,2025-10-05T08:18:08.021258,58583,3303,288,6.13,139285,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.6,Finally found something that works for my sensitive skin,2025-10-25T08:18:08.021261,mock
3dad15e5c82,Cerave Skincare Routine #14 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_8450,SkincareByCassandra,2025-09-10T08:18:08.021265,90485,5425,111,6.12,218752,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.1,Been using this for 2 weeks and already seeing results,2025-10-25T08:18:08.021268,mock
3dee1000d72,Cerave Skincare Routine #15 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_3784,SkincareByCassandra,2025-08-17T08:18:08.021273,59768,1968,214,3.65,63736,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.3,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021276,mock
93519894ae4,Cerave Skincare Routine #16 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_3923,BeautyRoutineDaily,2025-09-10T08:18:08.021280,75620,5375,125,7.27,331523,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.4,Finally found something that works for my sensitive skin,2025-10-25T08:18:08.021283,mock
2d97ae8e828,Cerave Skincare Routine #17 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_4477,SkincareByCassandra,2025-09-15T08:18:08.021286,147879,8593,456,6.12,270247,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.3,Love this! The price point is amazing too,2025-10-25T08:18:08.021289,mock
5980c214910,Cerave Skincare Routine #18 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_1822,GlowingSkinTips,2025-07-30T08:18:08.021293,82447,2562,188,3.34,176292,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.6,Love this! The price point is amazing too,2025-10-25T08:18:08.021296,mock
99f502c6997,Cerave Skincare Routine #19 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_4775,ClearSkinJourney,2025-08-07T08:18:08.021303,122988,5217,182,4.39,118116,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.6,This is my holy grail product now,2025-10-25T08:18:08.021306,mock
b80c5a178e1,Cerave Skincare Routine #20 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_6419,DermatologyExperts,2025-08-02T08:18:08.021310,159329,9696,651,6.49,151957,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.4,Been using this for 2 weeks and already seeing results,2025-10-25T08:18:08.021313,mock
87af4ec1617,Cerave Skincare Routine #21 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_2950,GlowingSkinTips,2025-10-05T08:18:08.021317,155415,11844,674,8.05,222207,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.1,Been using this for 2 weeks and already seeing results,2025-10-25T08:18:08.021320,mock
a0ecc4750e8,Cerave Skincare Routine #22 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_6425,ClearSkinJourney,2025-10-02T08:18:08.021324,178021,5775,531,3.54,111613,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.6,My dermatologist recommended this and it works!,2025-10-25T08:18:08.021327,mock
0ed5da461b3,Cerave Skincare Routine #23 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_2345,GlowingSkinTips,2025-09-21T08:18:08.021332,161569,8169,769,5.53,106025,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.5,This product changed my skin! So glad I tried it,2025-10-25T08:18:08.021335,mock
bb00db9a1c0,Cerave Skincare Routine #24 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_5031,SkincareByCassandra,2025-09-11T08:18:08.021342,67379,5324,98,8.05,377859,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.3,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021345,mock
88a06862cc1,Cerave Skincare Routine #25 - Dermatologist Approved,My CeraVe routine that cleared my skin! #skincare #CeraVe #neutrogena,channel_5876,ClearSkinJourney,2025-10-07T08:18:08.021351,178596,12528,353,7.21,25521,True,PT45S,CeraVe|skincare|beauty|neutrogena,skincare|CeraVe|neutrogena|beauty,0.1,Been using this for 2 weeks and already seeing results,2025-10-25T08:18:08.021354,mock
2cb53ab8f0a,La Roche-Posay Skincare Routine #1 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_8463,GlowingSkinTips,2025-08-30T08:18:08.021361,140536,7510,329,5.58,105401,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.2,Does this work for oily skin?,2025-10-25T08:18:08.021376,mock
647a5a3b94f,La Roche-Posay Skincare Routine #2 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_7434,DermatologyExperts,2025-10-07T08:18:08.021381,134479,6718,242,5.18,494452,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.3,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021384,mock
6f12bb8ecea,La Roche-Posay Skincare Routine #3 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_5259,ClearSkinJourney,2025-10-19T08:18:08.021388,106996,4457,111,4.27,128689,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.3,Does this work for oily skin?,2025-10-25T08:18:08.021393,mock
1ce8b4e0bb1,La Roche-Posay Skincare Routine #4 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_3843,BeautyRoutineDaily,2025-08-25T08:18:08.021400,77973,2714,101,3.61,208342,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.7,This is my holy grail product now,2025-10-25T08:18:08.021403,mock
f066de8ef9c,La Roche-Posay Skincare Routine #5 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_9777,GlowingSkinTips,2025-08-05T08:18:08.021407,70681,4278,144,6.26,348594,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.3,Does this work for oily skin?,2025-10-25T08:18:08.021410,mock
a4a3623c32a,La Roche-Posay Skincare Routine #6 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_9382,DermatologyExperts,2025-09-19T08:18:08.021414,108121,7933,262,7.58,38674,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.6,My dermatologist recommended this and it works!,2025-10-25T08:18:08.021417,mock
486f04b6cb5,La Roche-Posay Skincare Routine #7 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_4030,GlowingSkinTips,2025-10-09T08:18:08.021422,143198,7988,582,5.98,172314,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.4,Finally found something that works for my sensitive skin,2025-10-25T08:18:08.021424,mock
3412588e2c2,La Roche-Posay Skincare Routine #8 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_4368,SkincareByCassandra,2025-10-10T08:18:08.021429,142499,5167,157,3.74,154376,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.2,Been using this for 2 weeks and already seeing results,2025-10-25T08:18:08.021432,mock
ac4885f3b4c,La Roche-Posay Skincare Routine #9 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_2450,ClearSkinJourney,2025-10-16T08:18:08.021436,167260,9667,587,6.13,426705,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.3,Does this work for oily skin?,2025-10-25T08:18:08.021439,mock
ade8416fedf,La Roche-Posay Skincare Routine #10 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_2563,SkincareByCassandra,2025-10-20T08:18:08.021443,174057,12148,761,7.42,432322,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.5,Been using this for 2 weeks and already seeing results,2025-10-25T08:18:08.021446,mock
e73efcac333,La Roche-Posay Skincare Routine #11 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_7641,DermatologyExperts,2025-09-06T08:18:08.021450,194264,7952,854,4.53,50017,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.3,Been using this for 2 weeks and already seeing results,2025-10-25T08:18:08.021453,mock
ad1bb5a82f5,La Roche-Posay Skincare Routine #12 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_8612,SkincareByCassandra,2025-08-11T08:18:08.021457,127869,5198,130,4.17,297573,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.6,This product changed my skin! So glad I tried it,2025-10-25T08:18:08.021460,mock
df272210879,La Roche-Posay Skincare Routine #13 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_7576,ClearSkinJourney,2025-10-13T08:18:08.021465,99584,6885,458,7.37,122255,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.5,Where can I buy this?,2025-10-25T08:18:08.021470,mock
5d481e480b7,La Roche-Posay Skincare Routine #14 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_7268,SkincareByCassandra,2025-09-22T08:18:08.021474,64067,2837,290,4.88,440429,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.5,This product changed my skin! So glad I tried it,2025-10-25T08:18:08.021477,mock
4ef49881fbb,La Roche-Posay Skincare Routine #15 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_2157,GlowingSkinTips,2025-08-30T08:18:08.021481,52838,2895,200,5.86,44475,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.2,Where can I buy this?,2025-10-25T08:18:08.021484,mock
eeb7a07fd08,La Roche-Posay Skincare Routine #16 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_9484,SkincareByCassandra,2025-10-13T08:18:08.021488,86672,6192,413,7.62,438129,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.5,Where can I buy this?,2025-10-25T08:18:08.021491,mock
b52dc4bf7f4,La Roche-Posay Skincare Routine #17 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_8980,ClearSkinJourney,2025-08-26T08:18:08.021501,91439,6929,247,7.85,18545,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.6,Finally found something that works for my sensitive skin,2025-10-25T08:18:08.021509,mock
06630674c87,La Roche-Posay Skincare Routine #18 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_5608,DermatologyExperts,2025-08-09T08:18:08.021513,187697,9248,341,5.11,463275,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.2,Does this work for oily skin?,2025-10-25T08:18:08.021516,mock
f1374978fd3,La Roche-Posay Skincare Routine #19 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_3883,BeautyRoutineDaily,2025-10-01T08:18:08.021520,124768,5609,568,4.95,136288,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.6,My dermatologist recommended this and it works!,2025-10-25T08:18:08.021523,mock
1cb9024f93b,La Roche-Posay Skincare Routine #20 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_5597,GlowingSkinTips,2025-08-20T08:18:08.021527,120748,7043,409,6.17,35555,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.4,Love this! The price point is amazing too,2025-10-25T08:18:08.021531,mock
4148c72b450,La Roche-Posay Skincare Routine #21 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_3002,BeautyRoutineDaily,2025-07-29T08:18:08.021537,89634,3095,245,3.73,379314,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.2,This is my holy grail product now,2025-10-25T08:18:08.021540,mock
2cbb6b358ec,La Roche-Posay Skincare Routine #22 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_7239,DermatologyExperts,2025-10-07T08:18:08.021544,199402,14835,926,7.9,262775,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.5,This product changed my skin! So glad I tried it,2025-10-25T08:18:08.021549,mock
d3cfb61ed08,La Roche-Posay Skincare Routine #23 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_4818,ClearSkinJourney,2025-08-31T08:18:08.021554,118353,8723,353,7.67,480279,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.4,Does this work for oily skin?,2025-10-25T08:18:08.021557,mock
67b5cf66904,La Roche-Posay Skincare Routine #24 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_6911,DermatologyExperts,2025-09-13T08:18:08.021561,170163,11862,504,7.27,370176,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.4,This product changed my skin! So glad I tried it,2025-10-25T08:18:08.021564,mock
5da3032a741,La Roche-Posay Skincare Routine #25 - Dermatologist Approved,My La Roche-Posay routine that cleared my skin! #skincare #LaRoche-Posay #neutrogena,channel_9040,GlowingSkinTips,2025-10-14T08:18:08.021568,193131,13599,435,7.27,68509,True,PT45S,La Roche-Posay|skincare|beauty|neutrogena,skincare|LaRoche-Posay|neutrogena|beauty,0.3,Where can I buy this?,2025-10-25T08:18:08.021571,mock
60480417049,Cetaphil Skincare Routine #1 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_4569,DermatologyExperts,2025-07-30T08:18:08.021577,81650,3453,143,4.4,316978,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.3,This product changed my skin! So glad I tried it,2025-10-25T08:18:08.021581,mock
11fd41e7a38,Cetaphil Skincare Routine #2 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_4363,DermatologyExperts,2025-10-22T08:18:08.021587,73764,3048,206,4.41,140316,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.3,Does this work for oily skin?,2025-10-25T08:18:08.021590,mock
c9879570716,Cetaphil Skincare Routine #3 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_8549,GlowingSkinTips,2025-08-11T08:18:08.021594,143119,6015,607,4.63,340203,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.7,Love this! The price point is amazing too,2025-10-25T08:18:08.021598,mock
e2ae5e45f1d,Cetaphil Skincare Routine #4 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_6019,ClearSkinJourney,2025-08-05T08:18:08.021602,121247,9131,530,7.97,300291,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.5,Where can I buy this?,2025-10-25T08:18:08.021605,mock
376d4dfcc2f,Cetaphil Skincare Routine #5 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_3280,BeautyRoutineDaily,2025-09-04T08:18:08.021610,141288,10055,412,7.41,150940,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.6,Finally found something that works for my sensitive skin,2025-10-25T08:18:08.021612,mock
4cb33706603,Cetaphil Skincare Routine #6 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_5008,SkincareByCassandra,2025-08-04T08:18:08.021617,151447,11235,640,7.84,32529,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.5,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021620,mock
014486f7ac2,Cetaphil Skincare Routine #7 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_6726,BeautyRoutineDaily,2025-08-17T08:18:08.021626,131768,7626,251,5.98,16137,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.4,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021629,mock
8b73103b327,Cetaphil Skincare Routine #8 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_1448,SkincareByCassandra,2025-10-15T08:18:08.021633,118275,4346,534,4.13,302116,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.6,Finally found something that works for my sensitive skin,2025-10-25T08:18:08.021636,mock
6f12027001d,Cetaphil Skincare Routine #9 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_6178,ClearSkinJourney,2025-07-29T08:18:08.021640,62431,4734,185,7.88,172456,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.5,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021643,mock
